allocation_id,payment_event_id,bill_record_id,allocated_amount_minor,currency,available_at,source_ref
AL000996,EV002426,NDX-R01337,11498,USD,2023-07-18T01:18:29+00:00,NDX/SRC/allocations/02426
AL000997,EV002428,NDX-R01338,65329,USD,2023-08-28T20:39:53+00:00,NDX/SRC/allocations/02428
AL000998,EV002430,NDX-R01339,6213,USD,2022-08-16T16:20:14+00:00,NDX/SRC/allocations/02430
AL000999,EV002433,NDX-R01341,12136,USD,2022-09-14T13:11:16+00:00,NDX/SRC/allocations/02433
AL001000,EV002435,NDX-R01342,85250,USD,2023-01-07T03:57:37+00:00,NDX/SRC/allocations/02435
AL001001,EV002439,NDX-R01344,9154,USD,2022-11-29T15:42:53+00:00,NDX/SRC/allocations/02439
AL001002,EV002441,NDX-R01345,14445,USD,2022-08-18T17:46:04+00:00,NDX/SRC/allocations/02441
AL001003,EV002443,NDX-R01346,12914,USD,2023-08-02T22:50:49+00:00,NDX/SRC/allocations/02443
AL001004,EV002445,NDX-R01347,7018,USD,2022-08-08T02:06:00+00:00,NDX/SRC/allocations/02445
AL001005,EV002447,NDX-R01348,12593,USD,2023-06-28T20:00:54+00:00,NDX/SRC/allocations/02447
AL001006,EV002449,NDX-R01349,7560,USD,2023-09-27T22:07:31+00:00,NDX/SRC/allocations/02449
AL001007,EV002452,NDX-R01350,13817,USD,2022-09-28T17:21:01+00:00,NDX/SRC/allocations/02452
AL001008,EV002454,NDX-R01351,22488,USD,2022-09-09T01:37:21+00:00,NDX/SRC/allocations/02454
AL001009,EV002458,NDX-R01354,2598,USD,2022-11-01T15:35:16+00:00,NDX/SRC/allocations/02459
AL001010,EV002458,NDX-R01355,2722,USD,2022-11-02T06:34:06+00:00,NDX/SRC/allocations/02459
AL001011,EV002463,NDX-R01357,8618,USD,2023-03-06T18:17:57+00:00,NDX/SRC/allocations/02463
AL001012,EV002465,NDX-R01358,5350,USD,2023-10-17T19:01:32+00:00,NDX/SRC/allocations/02465
AL001013,EV002467,NDX-R01359,6605,USD,2022-10-19T19:23:16+00:00,NDX/SRC/allocations/02467
AL001014,EV002470,NDX-R01361,5036,USD,2022-08-29T22:04:20+00:00,NDX/SRC/allocations/02470
AL001015,EV002474,NDX-R01364,4646,USD,2023-08-17T22:01:56+00:00,NDX/SRC/allocations/02474
AL001016,EV002476,NDX-R01365,14745,USD,2023-05-14T15:08:43+00:00,NDX/SRC/allocations/02476
AL001017,EV002479,NDX-R01366,4222,USD,2023-08-01T07:38:08+00:00,NDX/SRC/allocations/02479
AL001018,EV002481,NDX-R01367,156600,USD,2022-08-16T23:50:02+00:00,NDX/SRC/allocations/02481
AL001019,EV002483,NDX-R01368,46509,USD,2022-08-02T21:49:21+00:00,NDX/SRC/allocations/02483
AL001020,EV002485,NDX-R01369,15236,USD,2022-10-14T18:12:35+00:00,NDX/SRC/allocations/02485
AL001021,EV002487,NDX-R01370,15318,USD,2022-11-30T20:23:01+00:00,NDX/SRC/allocations/02487
AL001022,EV002490,NDX-R01372,14307,USD,2023-09-19T21:08:46+00:00,NDX/SRC/allocations/02490
AL001023,EV002494,NDX-R01374,20098,USD,2022-07-31T01:12:11+00:00,NDX/SRC/allocations/02494
AL001024,EV002496,NDX-R01375,4006,USD,2023-11-10T18:49:20+00:00,NDX/SRC/allocations/02496
AL001025,EV002498,NDX-R01376,13111,USD,2022-10-25T00:03:30+00:00,NDX/SRC/allocations/02498
AL001026,EV002500,NDX-R01377,3333,USD,2023-04-24T21:17:22+00:00,NDX/SRC/allocations/02500
AL001027,EV002502,NDX-R01378,27158,USD,2023-03-23T14:07:12+00:00,NDX/SRC/allocations/02502
AL001028,EV002506,NDX-R01380,34794,USD,2022-08-19T18:22:06+00:00,NDX/SRC/allocations/02506
AL001029,EV002509,NDX-R01382,6988,USD,2023-04-11T14:39:19+00:00,NDX/SRC/allocations/02509
AL001030,EV002511,NDX-R01383,12957,USD,2022-10-29T11:33:59+00:00,NDX/SRC/allocations/02511
AL001031,EV002513,NDX-R01384,10237,USD,2023-05-30T00:35:55+00:00,NDX/SRC/allocations/02513
AL001032,EV002515,NDX-R01385,62102,USD,2022-08-30T01:47:44+00:00,NDX/SRC/allocations/02515
AL001033,EV002517,NDX-R01386,4546,USD,2023-08-29T11:08:32+00:00,NDX/SRC/allocations/02518
AL001034,EV002517,NDX-R01387,3820,USD,2023-08-23T19:40:45+00:00,NDX/SRC/allocations/02518
AL001035,EV002522,NDX-R01389,8083,USD,2023-09-25T19:08:14+00:00,NDX/SRC/allocations/02522
AL001036,EV002525,NDX-R01391,61370,USD,2022-12-12T20:25:17+00:00,NDX/SRC/allocations/02525
AL001037,EV002527,NDX-R01392,57929,USD,2023-09-17T16:30:15+00:00,NDX/SRC/allocations/02527
